sleeper_player_id,first_name,last_name,full_name,position,nfl_team,number,status,injury_status
12268,Colby,Suits,Colby Suits,QB,,,Active,
12264,Cole,Beck,Cole Beck,WR,,,Active,
6496,Cole,Hedlund,Cole Hedlund,K,,9,Active,
6460,Cole,Herdman,Cole Herdman,TE,,88,Active,
5231,Cole,Hunt,Cole Hunt,TE,,81,Active,
8224,Cole,Kelley,Cole Kelley,QB,,0,Active,
6193,Cole,Murphy,Cole Murphy,K,,0,Active,
2582,Cole,Stoudt,Cole Stoudt,QB,,16,Active,
12551,Colin,Granger,Colin Granger,TE,,,Active,Questionable
4327,Colin,Jeter,Colin Jeter,TE,,87,Inactive,
980,Colin,Kaepernick,Colin Kaepernick,QB,,0,Inactive,
1894,Colin,Lockett,Colin Lockett,WR,,13,Inactive,
13119,Collin,Schlee,Collin Schlee,QB,,,Active,
12404,Colton,Theaker,Colton Theaker,K,,,Active,
499,Connor,Barth,Connor Barth,K,,4,Inactive,
3171,Connor,Cook,Connor Cook,QB,,18,Inactive,
2732,Connor,Hamlett,Connor Hamlett,TE,,86,Inactive,
5808,Connor,Jessop,Connor Jessop,QB,,2,Active,
2923,Connor,Neighbors,Connor Neighbors,RB,,0,Active,
1910,Connor,Shaw,Connor Shaw,QB,,0,Injured Reserve,
1715,Cooper,Helfet,Cooper Helfet,TE,,83,Inactive,
2684,Corbin,Louks,Corbin Louks,WR,,6,Active,
2802,Corey,Acosta,Corey Acosta,K,,0,Active,
2185,Corey,Brown,Corey Brown,WR,,5,Injured Reserve,
1514,Corey,Fuller,Corey Fuller,WR,,11,Injured Reserve,
2729,Corey,Grant,Corey Grant,RB,,35,Inactive,
2933,Corey,Knox,Corey Knox,RB,,0,Active,
2252,Corey,Washington,Corey Washington,WR,,13,Inactive,
5155,Corey,Willis,Corey Willis,WR,,83,Active,
6605,Cortrelle,Simpson,Cortrelle Simpson,WR,,14,Inactive,
1296,Cory,Harkey,Cory Harkey,TE,,46,Inactive,
195,Courtney,Roby,Courtney Roby,WR,,15,Inactive,
8079,Craig,Stevens,Craig Stevens,TE,,88,Inactive,
1868,Crockett,Gillmore,Crockett Gillmore,TE,,80,Inactive,
6293,Cullen,Gillaspia,Cullen Gillaspia,RB,,41,Inactive,Questionable
8192,Curtis,Hodges,Curtis Hodges,TE,,87,Active,Questionable
4050,Cyril,Grayson,Cyril Grayson,WR,,16,Active,
1130,Cyrus,Gray,Cyrus Gray,RB,,30,Inactive,
8699,Cyrus,Holder,Cyrus Holder,WR,,0,Active,
8184,D'Vonte,Price,D'Vonte Price,RB,,27,Inactive,
933,DJ,Smith,DJ Smith,K,,52,Inactive,
935,DJ,Williams,DJ Williams,TE,,85,Inactive,
1673,Da'Rick,Rogers,Da'Rick Rogers,WR,,16,Inactive,
2532,Da'Ron,Brown,Da'Ron Brown,WR,,81,Active,
6017,DaMarkus,Lodge,DaMarkus Lodge,WR,,0,Active,
2573,DaVaris,Daniels,DaVaris Daniels,WR,,0,Active,
4998,DaeSean,Hamilton,DaeSean Hamilton,WR,,87,Active,
8213,Dai'Jean,Dixon,Dai'Jean Dixon,WR,,0,Active,
4544,Daikiel,Shorts,Daikiel Shorts,WR,,16,Active,
12333,Dakereon,Joyner,Dakereon Joyner,WR,,,Active,
12291,Dakota,Caton,Dakota Caton,WR,,,Active,
5,Dallas,Clark,Dallas Clark,TE,,87,Inactive,
11438,Dallas,Daniels,Dallas Daniels,WR,,46,Active,
4322,Dalton,Crossan,Dalton Crossan,RB,,42,Inactive,
7320,Dalton,Schoen,Dalton Schoen,WR,,0,Active,
5167,Dalton,Sturm,Dalton Sturm,QB,,1,Active,
1030,Damaris,Johnson,Damaris Johnson,WR,,14,Inactive,
2672,Damarr,Aultman,Damarr Aultman,WR,,0,Active,
1983,Damian,Copeland,Damian Copeland,WR,,3,Inactive,
541,Damian,Williams,Damian Williams,WR,,10,Inactive,
11262,Damien,Caffrey,Damien Caffrey,TE,,88,Active,
1833,Damien,Williams,Damien Williams,RB,,29,Inactive,Questionable
6370,Damion,Jeanpiere,Damion Jeanpiere,WR,,83,Active,
5080,Damion,Ratley,Damion Ratley,WR,,0,Active,
6549,Damion,Willis,Damion Willis,WR,,0,Active,
5258,Damon,Gibson,Damon Gibson,WR,,9,Inactive,
7573,Damon,Hazelton,Damon Hazelton,WR,,86,Active,
6195,Damon,Sheehy-Guiseppi,Damon Sheehy-Guiseppi,WR,,15,Active,
2937,Damond,Powell,Damond Powell,WR,,0,Active,
4401,Damore'ea,Stringfellow,Damore'ea Stringfellow,WR,,17,Active,
5125,Damoun,Patterson,Damoun Patterson,WR,,0,Active,
45,Dan,Carpenter,Dan Carpenter,K,,2,Inactive,
1307,Dan,Herron,Dan Herron,RB,,47,Inactive,
3020,Dan,Light,Dan Light,TE,,84,Active,
374,Dan,Orlovsky,Dan Orlovsky,QB,,8,Inactive,
4767,Dane,Evans,Dane Evans,QB,,7,Active,
3385,Daniel,Braverman,Daniel Braverman,WR,,83,Inactive,
2751,Daniel,Brown,Daniel Brown,TE,,87,Inactive,Questionable
277,Daniel,Fells,Daniel Fells,TE,,85,Inactive,
12311,Daniel,George,Daniel George,WR,,,Active,
6089,Daniel,Helm,Daniel Helm,TE,,43,Active,
3392,Daniel,Lasco,Daniel Lasco,RB,,36,Inactive,
2817,Daniel,Rodriguez,Daniel Rodriguez,WR,,0,Active,
806,Daniel,Thomas,Daniel Thomas,RB,,30,Inactive,
4829,Daniel,Williams,Daniel Williams,WR,,6,Active,
491,Danny,Amendola,Danny Amendola,WR,,89,Active,
3454,Danny,Anthrop,Danny Anthrop,WR,,0,Active,
8602,Danny,Davis,Danny Davis,WR,,0,Active,
5120,Danny,Etling,Danny Etling,QB,,19,Active,
735,Danny,Woodhead,Danny Woodhead,RB,,39,Inactive,
86,Dante,Rosario,Dante Rosario,TE,,88,Inactive,
13113,Dante,Wright,Dante Wright,WR,,,Active,
6762,Darion,Clark,Darion Clark,TE,,44,Inactive,
3497,Darion,Griswold,Darion Griswold,TE,,83,Active,
7316,Darius,Bradwell,Darius Bradwell,RB,,32,Active,
2925,Darius,Davis,Darius Davis,WR,,0,Active,
3768,Darius,Powe,Darius Powe,WR,,80,Inactive,
5799,Darius,Prince,Darius Prince,WR,,1,Active,
4791,Darius,Victor,Darius Victor,RB,,32,Active,
3945,Darius,White,Darius White,WR,,6,Inactive,
6259,Darnell,Holland,Darnell Holland,RB,,0,Active,
5916,Darrell,Henderson,Darrell Henderson,RB,,27,Active,
7056,Darrell,Stewart,Darrell Stewart,WR,,80,Inactive,
5665,Darren,Andrews,Darren Andrews,WR,,16,Inactive,
5798,Darren,Carrington,Darren Carrington,WR,,16,Inactive,NA
1592,Darren,Fells,Darren Fells,TE,TB,88,Active,
326,Darren,McFadden,Darren McFadden,RB,,20,Inactive,
246,Darren,Sproles,Darren Sproles,RB,,0,Injured Reserve,
4676,Darreus,Rogers,Darreus Rogers,WR,,1,Active,
3804,Darrin,Peterson,Darrin Peterson,WR,,15,Inactive,
2193,Darrin,Reaves,Darrin Reaves,RB,,24,Inactive,
394,Darrius,Heyward-Bey,Darrius Heyward-Bey,WR,,88,Inactive,
6519,Darrius,Shepherd,Darrius Shepherd,WR,,20,Active,Questionable
4835,Darrius,Sims,Darrius Sims,RB,,47,Active,
5722,Darvin,Kidsy,Darvin Kidsy,WR,,0,Active,
1265,Daryl,Richardson,Daryl Richardson,RB,,43,Inactive,
4917,Daryl,Virgies,Daryl Virgies,RB,,0,Active,
882,David,Ausberry,David Ausberry,TE,,86,Inactive,
2441,David,Cobb,David Cobb,RB,,23,Inactive,
41,David,Garrard,David Garrard,QB,,9,Inactive,
3799,David,Glidden,David Glidden,WR,,7,Inactive,
3472,David,Grinnage,David Grinnage,TE,,86,Inactive,
2391,David,Johnson,David Johnson,RB,,28,Active,
362,David,Johnson,David Johnson,TE,,82,Inactive,
5247,David,Marvin,David Marvin,K,,1,Active,
3344,David,Morgan,David Morgan,TE,,89,Inactive,
506,David,Nelson,David Nelson,WR,,15,Inactive,
4775,David,Olson,David Olson,QB,,1,Inactive,
1091,David,Paulson,David Paulson,TE,,81,Inactive,
2787,David,Porter,David Porter,WR,,0,Active,
3554,David,Reeves,David Reeves,TE,,0,Active,
3672,David,Richards,David Richards,WR,,12,Inactive,
3916,David,Watford,David Watford,WR,,14,Active,
5115,David,Williams,David Williams,RB,,49,Inactive,
6469,Davis,Koppenhaver,Davis Koppenhaver,TE,,0,Active,
4061,Davis,Webb,Davis Webb,QB,,12,Active,
5176,Davon,Grayson,Davon Grayson,WR,,0,Active,
7751,Dax,Milne,Dax Milne,WR,,12,Active,
7586,Dazz,Newsome,Dazz Newsome,WR,,84,Active,
4239,De'Angelo,Henderson,De'Angelo Henderson,RB,,32,Inactive,
4777,De'Chavon,Hayes,De'Chavon Hayes,RB,,0,Active,
4774,De'Mard,Llorens,De'Mard Llorens,RB,,37,Active,
5295,De'Mornay,Pierson-El,De'Mornay Pierson-El,WR,,0,Active,
4814,De'Quan,Hampton,De'Quan Hampton,WR,,0,Active,
4398,De'Veon,Smith,De'Veon Smith,RB,,22,Inactive,
5256,DeAndre,Goolsby,DeAndre Goolsby,TE,,49,Inactive,
3542,DeAndre,Reaves,DeAndre Reaves,WR,,0,Active,
2436,DeAndre,Smelter,DeAndre Smelter,WR,,15,Inactive,
6540,DeAndre,Thompkins,DeAndre Thompkins,WR,GB,6,Inactive,Questionable
8243,DeAndre,Torrey,DeAndre Torrey,RB,,0,Active,
2801,DeAndrew,White,DeAndrew White,WR,,18,Inactive,Questionable
12244,DeAngelo,Hardy,DeAngelo Hardy,WR,,,Active,
306,DeAngelo,Williams,DeAngelo Williams,RB,,34,Inactive,
4200,DeAngelo,Yancey,DeAngelo Yancey,WR,,18,Active,
904,DeMarco,Murray,DeMarco Murray,RB,,29,Inactive,
12976,DeMeer,Blankumsee,DeMeer Blankumsee,WR,,30,Active,
7279,DeMichael,Harris,DeMichael Harris,WR,,12,Active,
8099,DeMichael,Harris-DUP,DeMichael Harris-DUP,WR,,0,Active,
4940,DeSean,Smith,DeSean Smith,TE,,0,Active,
1104,DeVier,Posey,DeVier Posey,WR,,85,Inactive,
8108,DeVonte,Dedmon,DeVonte Dedmon,WR,,83,Active,
4610,Deante',Gray,Deante' Gray,WR,,0,Active,
284,Delanie,Walker,Delanie Walker,TE,,82,Active,
3384,Demarcus,Ayers,Demarcus Ayers,WR,,14,Inactive,
8439,Demetris,Robertson,Demetris Robertson,WR,,0,Active,
1619,Demetrius,Harris,Demetrius Harris,TE,,84,Active,
2918,Demetrius,Wilson,Demetrius Wilson,WR,,0,Active,
2293,Demitrius,Bronson,Demitrius Bronson,RB,,30,Inactive,
1449,Denard,Robinson,Denard Robinson,RB,,16,Inactive,
887,Denarius,Moore,Denarius Moore,WR,,17,Inactive,
665,Dennis,Dixon,Dennis Dixon,QB,,6,Inactive,
3727,Dennis,Parks,Dennis Parks,WR,,0,Active,
527,Dennis,Pitta,Dennis Pitta,TE,,88,Inactive,
456,Deon,Butler,Deon Butler,TE,,3,Inactive,
2805,Deon,Long,Deon Long,WR,,18,Inactive,
5277,Deon,Yelder,Deon Yelder,TE,,81,Active,
1061,Deonte,Thompson,Deonte Thompson,WR,,10,Inactive,
5703,Deontez,Alexander,Deontez Alexander,WR,,82,Active,
691,Derek,Anderson,Derek Anderson,QB,,0,Injured Reserve,
1718,Derek,Carrier,Derek Carrier,TE,,85,Active,
764,Derek,Hagan,Derek Hagan,WR,,80,Inactive,
3684,Derek,Keaton,Derek Keaton,WR,,18,Inactive,
1939,Derel,Walker,Derel Walker,WR,,87,Active,
8245,Derrick,Deese,Derrick Deese,TE,,86,Active,
7100,Derrick,Dillon,Derrick Dillon,WR,,80,Active,
1842,Derrick,Johnson,Derrick Johnson,WR,,0,Active,
5539,Derrick,Willies,Derrick Willies,WR,,0,Inactive,
2940,Des,Lawrence,Des Lawrence,WR,,46,Active,
2931,Deshon,Foxx,Deshon Foxx,WR,,0,Active,
2632,Desmond,Martin,Desmond Martin,RB,,0,Active,
5266,Detrez,Newsome,Detrez Newsome,RB,,0,Inactive,
2577,Devante,Davis,Devante Davis,WR,,0,Active,
6956,Devin,Asiasi,Devin Asiasi,TE,,87,Active,
12019,Devin,Carter,Devin Carter,WR,,,Active,Questionable
3393,Devin,Fuller,Devin Fuller,WR,,0,Active,
3021,Devin,Gardner,Devin Gardner,WR,,15,Active,
5244,Devin,Gray,Devin Gray,WR,,80,Active,
279,Devin,Hester,Devin Hester,WR,,17,Inactive,
3380,Devin,Lucien,Devin Lucien,WR,,10,Active,
2922,Devin,Mahina,Devin Mahina,TE,,0,Active,
7396,Devin,Phelps,Devin Phelps,WR,,0,Active,
2074,Devin,Street,Devin Street,WR,,18,Injured Reserve,
6068,Devine,Ozigbo,Devine Ozigbo,RB,,33,Active,
4519,Devine,Redding,Devine Redding,RB,,34,Active,
3890,Devon,Bell,Devon Bell,K,,0,Active,
3500,Devon,Cajuste,Devon Cajuste,WR,,83,Active,
3412,Devon,Johnson,Devon Johnson,RB,,0,Active,
1133,Devon,Wylie,Devon Wylie,WR,,19,Inactive,
6539,Devontae,Jackson,Devontae Jackson,RB,,0,Active,
5608,Devonte,Boyd,Devonte Boyd,WR,,8,Active,
11913,Devron,Harper,Devron Harper,WR,,,Active,
7236,Devwah,Whaley,Devwah Whaley,RB,,0,Active,
564,Dexter,McCluster,Dexter McCluster,RB,,33,Inactive,
6153,Dexter,Williams,Dexter Williams,RB,,34,Active,
574,Dez,Bryant,Dez Bryant,WR,,88,Inactive,
3599,Dez,Stewart,Dez Stewart,WR,,18,Inactive,
2533,Dezmin,Lewis,Dezmin Lewis,WR,,13,Inactive,
6985,Dezmon,Patmon,Dezmon Patmon,WR,,86,Active,
2946,Diandre,Campbell,Diandre Campbell,WR,,83,Inactive,
7996,Dillon,Stoner,Dillon Stoner,WR,,16,Inactive,
1357,Dion,Sims,Dion Sims,TE,,0,Injured Reserve,
3914,Dobson,Collins,Dobson Collins,WR,,14,Inactive,
3505,Dom,Williams,Dom Williams,WR,,80,Active,
65,Domenik,Hixon,Domenik Hixon,WR,,87,Inactive,
6993,Dominick,Wood-Anderson,Dominick Wood-Anderson,TE,,0,Active,
2820,Dominique,Brown,Dominique Brown,RB,,0,Active,
1237,Dominique,Davis,Dominique Davis,QB,,66,Inactive,
1246,Dominique,Jones,Dominique Jones,TE,,85,Inactive,
2165,Dominique,Williams,Dominique Williams,RB,,35,Inactive,
3722,Don,Jackson,Don Jackson,RB,,0,Inactive,
377,Donald,Brown,Donald Brown,RB,,34,Inactive,
2570,Donatella,Luckett,Donatella Luckett,WR,,0,Active,
4178,Donnel,Pumphrey,Donnel Pumphrey,RB,,35,Inactive,
104,Donnie,Avery,Donnie Avery,WR,,17,Inactive,
5288,Donnie,Ernsberger,Donnie Ernsberger,TE,TEN,83,Inactive,Questionable
6592,Dontae,Strickland,Dontae Strickland,RB,,34,Active,
8166,Dontario,Drummond,Dontario Drummond,WR,,19,Active,
11382,Dontay,Demus,Dontay Demus,WR,,83,Active,
2158,Donte,Foster,Donte Foster,WR,,85,Inactive,
2824,Donteea,Dye,Donteea Dye,WR,,15,Inactive,
5242,Dontez,Byrd,Dontez Byrd,WR,,19,Active,
4595,Dontez,Ford,Dontez Ford,WR,,83,Active,
4941,Dontre,Wilson,Dontre Wilson,WR,,0,Active,
2345,Dorial,Green-Beckham,Dorial Green-Beckham,WR,,18,Inactive,
6449,Dorian,Baker,Dorian Baker,WR,,19,Active,
542,Dorin,Dickerson,Dorin Dickerson,TE,,42,Inactive,
5359,Dorren,Miller,Dorren Miller,WR,,18,Active,
988,Doug,Baldwin,Doug Baldwin,WR,,0,Injured Reserve,
1195,Doug,Martin,Doug Martin,RB,,22,Inactive,
2615,Doug,McNeil,Doug McNeil,WR,,19,Inactive,
2652,Dreamius,Smith,Dreamius Smith,RB,,36,Inactive,
6362,Dredrick,Snelson,Dredrick Snelson,WR,,0,Inactive,
2587,Dres,Anderson,Dres Anderson,WR,,18,Active,
6374,Drew,Belcher,Drew Belcher,TE,,82,Active,
4396,Drew,Morgan,Drew Morgan,WR,,81,Active,
1914,Dri,Archer,Dri Archer,RB,,13,Inactive,
863,DuJuan,Harris,DuJuan Harris,RB,,35,Inactive,
4909,Duce,Staley,Duce Staley,RB,,22,Inactive,
3846,Duke,Williams,Duke Williams,WR,,0,Active,Questionable
4770,Duplicate,Player,Duplicate Player,WR,,87,Inactive,Out
5109,Duplicate,Player,Duplicate Player,WR,,6,Inactive,
5755,Duplicate,Player,Duplicate Player,TE,,89,Inactive,
2924,Duplicate,Player,Duplicate Player,TE,,86,Inactive,
3639,Duplicate,Player,Duplicate Player,WR,,81,Inactive,
6735,Duplicate,Player,Duplicate Player,WR,,24,Inactive,NA
5282,Duplicate,Player,Duplicate Player,WR,CHI,37,Inactive,
6313,Duplicate,Player,Duplicate Player,WR,,0,Inactive,
2564,Duron,Carter,Duron Carter,WR,,9,Inactive,
3630,Durron,Neal,Durron Neal,WR,,0,Active,
315,Dustin,Keller,Dustin Keller,TE,,81,Inactive,
2075,Dustin,Vaughan,Dustin Vaughan,QB,,2,Inactive,
1105,Dwayne,Allen,Dwayne Allen,TE,,89,Inactive,
286,Dwayne,Bowe,Dwayne Bowe,WR,,80,Inactive,
5103,Dylan,Cantrell,Dylan Cantrell,TE,,45,Active,Questionable
12107,Dylan,Leonard,Dylan Leonard,TE,,,Active,
12283,Dylan,McDuffie,Dylan McDuffie,RB,,,Active,
7272,Dylan,Stapleton,Dylan Stapleton,TE,,84,Inactive,
2586,Dylan,Thompson,Dylan Thompson,QB,,2,Inactive,
2559,E.J.,Bibbs,E.J. Bibbs,TE,,45,Injured Reserve,
1349,E.J.,Manuel,E.J. Manuel,QB,,3,Inactive,
8193,E.J.,Perry,E.J. Perry,QB,,6,Active,
415,Earl,Bennett,Earl Bennett,WR,,80,Inactive,
7334,Earnest,Edwards,Earnest Edwards,WR,,0,Inactive,
2926,Earnest,Pettway,Earnest Pettway,TE,,0,Inactive,
7337,Easop,Winston,Easop Winston,WR,,85,Active,
12354,Easton,Dean,Easton Dean,TE,,,Active,
701,Ed,Dickson,Ed Dickson,TE,,84,Inactive,
3701,Ed,Eagan,Ed Eagan,WR,,84,Inactive,
11529,Ed,Lee,Ed Lee,WR,,67,Active,
2876,Ed,Williams,Ed Williams,WR,,19,Inactive,
1527,Eddie,Lacy,Eddie Lacy,RB,,27,Inactive,
297,Eddie,Royal,Eddie Royal,WR,,19,Inactive,
1324,Edwin,Baker,Edwin Baker,RB,,27,Inactive,
4665,Eli,Jenkins,Eli Jenkins,QB,,0,Active,
188,Eli,Manning,Eli Manning,QB,,10,Active,
2980,Eli,Rogers,Eli Rogers,WR,,17,Inactive,
13100,Eli,Wilson,Eli Wilson,TE,,47,Active,
7065,Eli,Wolf,Eli Wolf,TE,,46,Inactive,
5919,Elijah,Holyfield,Elijah Holyfield,RB,,36,Active,
4265,Elijah,Hood,Elijah Hood,RB,,0,Inactive,
4263,Elijah,McGuire,Elijah McGuire,RB,KC,24,Active,
3803,Elijhaa,Penny,Elijhaa Penny,RB,,39,Active,
6393,Elkanah,Dillon,Elkanah Dillon,TE,,85,Inactive,
6208,Elliott,Fry,Elliott Fry,K,,39,Active,
6462,Ellis,Richardson,Ellis Richardson,TE,,45,Active,
4518,Emanuel,Byrd,Emanuel Byrd,TE,,86,Inactive,
8238,Emeka,Emezie,Emeka Emezie,WR,,0,Inactive,
1316,Emil,Igwenagu,Emil Igwenagu,RB,,44,Inactive,
1605,Emory,Blake,Emory Blake,WR,,16,Inactive,
558,Eric,Decker,Eric Decker,WR,,81,Inactive,
6443,Eric,Dungey,Eric Dungey,QB,,5,Active,
2932,Eric,Frohnapfel,Eric Frohnapfel,TE,,0,Active,
1701,Eric,Rogers,Eric Rogers,WR,,3,Active,
3908,Eric,Wallace,Eric Wallace,TE,,46,Active,
130,Eric,Weems,Eric Weems,WR,,14,Inactive,
8575,Erik,Krommenhoek,Erik Krommenhoek,TE,,0,Active,
1975,Erik,Swoope,Erik Swoope,TE,,86,Inactive,
2957,Ernst,Brun,Ernst Brun,TE,,0,Active,
5216,Ervin,Philips,Ervin Philips,WR,,3,Inactive,NA
5407,Ervin,Philips,Ervin Philips,RB,,89,Active,
12965,Ethan,Garbers,Ethan Garbers,QB,,10,Active,
5196,Ethan,Wolf,Ethan Wolf,TE,,86,Active,
5530,Evan,Berry,Evan Berry,WR,,0,Active,
1152,Evan,Rodriguez,Evan Rodriguez,TE,,48,Inactive,
920,Evan,Royster,Evan Royster,RB,,26,Inactive,
2488,Evan,Spencer,Evan Spencer,WR,,85,Inactive,
2703,Ezell,Ruffin,Ezell Ruffin,WR,,3,Active,
7483,Farrod,Green,Farrod Green,TE,,86,Active,
8798,Felix,Harper,Felix Harper,QB,,0,Active,
291,Felix,Jones,Felix Jones,RB,,23,Inactive,
5941,Felton,Davis,Felton Davis,WR,,80,Active,
2282,Fitzgerald,Toussaint,Fitzgerald Toussaint,RB,,33,Inactive,
6697,Floyd,Allen,Floyd Allen,WR,,82,Active,
1709,Fozzy,Whittaker,Fozzy Whittaker,RB,,43,Inactive,
4879,Francis,Owusu,Francis Owusu,WR,,82,Inactive,NA
1273,Francis,Owusu,Francis Owusu,WR,,82,Active,
5814,Frank,Stephens,Frank Stephens,WR,,0,Inactive,NA
1614,Frankie,Hammond,Frankie Hammond,WR,,14,Inactive,
4930,Franko,House,Franko House,TE,CHI,0,Active,
3923,Franky,Okafor,Franky Okafor,WR,,17,Inactive,
98,Fred,Davis,Fred Davis,TE,,83,Inactive,
228,Fred,Jackson,Fred Jackson,RB,,22,Inactive,
4360,Fred,Ross,Fred Ross,WR,,2,Inactive,
6701,Fred,Trevillion,Fred Trevillion,WR,,0,Inactive,
2284,Fred,Williams,Fred Williams,WR,,83,Inactive,
4825,Freddie,Brown,Freddie Brown,WR,,1,Inactive,NA
2171,Freddie,Martino,Freddie Martino,WR,,16,Inactive,
7135,Freddie,Swain,Freddie Swain,WR,,86,Inactive,Questionable
1,GJ,Kinne,GJ Kinne,QB,,2,Inactive,
2714,Gabe,Holmes,Gabe Holmes,TE,,0,Inactive,
3759,Gabe,Hughes,Gabe Hughes,TE,,89,Inactive,
4508,Gabe,Marks,Gabe Marks,WR,,2,Active,
3045,Gannon,Sinclair,Gannon Sinclair,TE,,0,Active,
2229,Garrett,Gilbert,Garrett Gilbert,QB,,19,Active,
543,Garrett,Graham,Garrett Graham,TE,,80,Inactive,
2380,Garrett,Grayson,Garrett Grayson,QB,,9,Inactive,
3894,Garrett,Griffin,Garrett Griffin,TE,,86,Active,
7990,Garrett,Groshek,Garrett Groshek,RB,,0,Active,
11,Garrett,Hartley,Garrett Hartley,K,,8,Inactive,
5750,Garrett,Hudson,Garrett Hudson,TE,,46,Active,
5637,Garrett,Johnson,Garrett Johnson,WR,,0,Active,
4922,Garrett,Scantling,Garrett Scantling,WR,ATL,89,Active,
8621,Garrett,Walston,Garrett Walston,TE,,0,Active,
176,Gary,Barnidge,Gary Barnidge,TE,,82,Inactive,
6045,Gary,Jennings,Gary Jennings,WR,,86,Active,
1485,Gavin,Escobar,Gavin Escobar,TE,,0,Inactive,
12149,Gavin,Hardison,Gavin Hardison,QB,,,Active,
2913,Gavin,Lutman,Gavin Lutman,WR,,8,Active,
4489,Gehrig,Dieter,Gehrig Dieter,WR,,12,Active,
2545,Geoff,Swaim,Geoff Swaim,TE,,84,Active,Questionable
12093,Geordon,Porter,Geordon Porter,WR,,,Active,
2026,George,Atkinson,George Atkinson,RB,,0,Inactive,
7387,George,Campbell,George Campbell,WR,,6,Inactive,
2890,George,Farmer,George Farmer,WR,,39,Inactive,
1681,George,Winn,George Winn,RB,,37,Inactive,
2555,Gerald,Christian,Gerald Christian,TE,,82,Inactive,
5791,Gerald,Holmes,Gerald Holmes,RB,,34,Active,
1274,Gerell,Robinson,Gerell Robinson,TE,,89,Inactive,
4827,Germone,Hopper,Germone Hopper,WR,,16,Active,
3503,Geronimo,Allison,Geronimo Allison,WR,,82,Active,
8247,Gerrit,Prince,Gerrit Prince,TE,,85,Active,
4710,Gio,Pascascio,Gio Pascascio,WR,,12,Active,
1750,Giorgio,Tavecchio,Giorgio Tavecchio,K,,4,Inactive,
1386,Giovani,Bernard,Giovani Bernard,RB,,25,Active,
4914,Glen,Coffee,Glen Coffee,RB,SF,29,Active,
2297,Glenn,Winston,Glenn Winston,RB,,28,Inactive,
6769,Graham,Harrell,Graham Harrell,QB,,8,Inactive,
8226,Greg,Bell,Greg Bell,RB,,38,Active,
264,Greg,Jennings,Greg Jennings,WR,,85,Inactive,
133,Greg,Jones,Greg Jones,RB,,45,Inactive,
835,Greg,Little,Greg Little,WR,,18,Inactive,
1763,Greg,Orton,Greg Orton,WR,,16,Inactive,
968,Greg,Salas,Greg Salas,WR,,11,Injured Reserve,
1231,Greg,Scruggs,Greg Scruggs,TE,,83,Inactive,
6744,Greg,Ward,Greg Ward,WR,,89,Active,
1247,Griff,Whalen,Griff Whalen,WR,,13,Injured Reserve,
12003,Gunnar,Watson,Gunnar Watson,QB,,,Active,
2785,Gus,Johnson,Gus Johnson,RB,,0,Active,
13017,Hajj-Malik,Williams,Hajj-Malik Williams,QB,,,Active,
474,Hakeem,Nicks,Hakeem Nicks,WR,,88,Inactive,
3612,Hakeem,Valles,Hakeem Valles,TE,,84,Inactive,
2770,Harold,Spears,Harold Spears,TE,,0,Active,
247,Harry,Douglas,Harry Douglas,WR,,83,Inactive,
3920,Harvey,Binford,Harvey Binford,WR,,2,Inactive,
7108,Hasise,Dubois,Hasise Dubois,WR,,,Inactive,NA
310,Heath,Miller,Heath Miller,TE,,83,Inactive,
3485,Henry,Krieger-Coble,Henry Krieger-Coble,TE,,87,Inactive,
8694,Henry,Litwin,Henry Litwin,WR,,0,Active,
3729,Herb,Waters,Herb Waters,WR,,35,Inactive,
6846,Hunter,Bryant,Hunter Bryant,TE,,86,Active,Questionable
3517,Hunter,Sharp,Hunter Sharp,WR,,15,Inactive,
7522,Hunter,Thedford,Hunter Thedford,TE,,60,Active,
4630,I'Tavius,Mathers,I'Tavius Mathers,RB,,43,Active,
6308,Ian,Bunting,Ian Bunting,TE,,89,Active,Questionable
1332,Ifeanyi,Momah,Ifeanyi Momah,WR,,0,Inactive,
2916,Ify,Umodu,Ify Umodu,WR,,85,Active,
2871,Isaac,Fruechte,Isaac Fruechte,WR,,15,Inactive,
6626,Isaac,Zico,Isaac Zico,WR,,80,Active,
11431,Isaiah,Bowser,Isaiah Bowser,RB,,26,Active,
2002,Isaiah,Burse,Isaiah Burse,WR,,89,Inactive,
4252,Isaiah,Ford,Isaiah Ford,WR,,32,Inactive,
7899,Isaiah,McKoy,Isaiah McKoy,WR,,0,Active,
1206,Isaiah,Pead,Isaiah Pead,RB,,22,Inactive,
6618,Isaiah,Searight,Isaiah Searight,TE,,49,Active,
8153,Isaiah,Spiller,Isaiah Spiller,RB,,35,Active,
11982,Isaiah,Washington,Isaiah Washington,WR,,,Active,Questionable
7458,Isaiah,Zuber,Isaiah Zuber,WR,,19,Inactive,Questionable
4289,Ishmael,Zamora,Ishmael Zamora,WR,,8,Active,
2879,Isiah,Ferguson,Isiah Ferguson,WR,,0,Active,
2904,Issac,Blakeney,Issac Blakeney,WR,,16,Inactive,
5004,Ito,Smith,Ito Smith,RB,DAL,43,Active,
1772,J,Talley,J Talley,WR,,89,Inactive,
7156,J'Mar,Smith,J'Mar Smith,QB,,0,Active,
5863,J.J.,Arcega-Whiteside,J.J. Arcega-Whiteside,WR,,83,Active,
2462,J.J.,Nelson,J.J. Nelson,WR,,15,Active,
